id,Timestamp,Latitude,Longitude,Radius,Dens_Acc,Dens_sat,Lst,Arg_Lat,dst,kp,qdlat,mlt
Swarm_C_Density,2014-06-01 20:50:50,-48.2914,8.546,6850.98,1.34426e-13,2.40446e-13,21.417,311.706,12.3056044469,3.0,44.7794494629,20.636756897
Swarm_C_Density,2014-06-01 20:54:10,-35.5665,8.789,6850.14,1.52864e-13,3.22499e-13,21.489,324.456,12.1944755552,3.0,66.8273696899,19.1288471222
Swarm_C_Density,2014-06-01 20:57:30,-22.8267,8.731,6848.93,1.94441e-13,3.95572e-13,21.54,337.214,12.0833466635,3.0,10.5682849884,10.2479829788
Swarm_C_Density,2014-06-01 21:00:50,-10.0751,8.539,6847.35,2.45043e-13,4.33645e-13,21.583,349.979,11.9722177718,7.0,30.9800796509,0.230669021606
Swarm_C_Density,2014-06-01 21:04:10,2.68418,8.297,6845.4,2.62985e-13,4.39694e-13,21.623,2.753,11.8610888801,7.0,54.0231513977,20.191570282
Swarm_C_Density,2014-06-01 21:07:30,15.4517,8.068,6843.17,2.77896e-13,4.4855e-13,21.663,15.534,11.7499599884,7.0,-17.0797710419,23.2370681763
Swarm_C_Density,2014-06-01 21:10:50,28.2234,7.921,6840.8,3.19097e-13,4.83902e-13,21.709,28.322,11.6388310967,7.0,19.3045749664,11.8018770218
Swarm_C_Density,2014-06-01 21:14:10,40.9965,7.965,6838.49,3.52951e-13,5.42095e-13,21.767,41.115,11.527702205,7.0,59.4937705994,17.6889572144
Swarm_C_Density,2014-06-01 21:17:30,53.7643,8.442,6836.44,3.6102e-13,5.91952e-13,21.854,53.913,11.4165733134,7.0,-8.0245847702,12.0238523483
Swarm_C_Density,2014-06-01 21:20:50,66.5073,10.093,6834.85,4.09906e-13,6.0871e-13,22.02,66.714,11.3054444217,7.0,-82.4517288208,22.3713531494
Swarm_C_Density,2014-06-01 21:24:10,79.1279,17.075,6833.91,4.34971e-13,6.08179e-13,22.541,79.516,11.19431553,7.0,11.3719072342,19.5899162292
Swarm_C_Density,2014-06-01 21:27:30,86.5244,132.777,6833.7,4.30689e-13,6.2056e-13,6.31,92.32,11.0831866383,7.0,13.7912092209,7.84069633484
Swarm_C_Density,2014-06-01 21:30:50,74.7172,171.746,6834.26,4.67369e-13,6.55577e-13,8.964,105.123,10.9860322261,7.0,-77.1020126343,7.94791698456
Swarm_C_Density,2014-06-01 21:34:10,62.0259,175.655,6835.53,4.46861e-13,7.01691e-13,9.28,117.924,10.9304811147,7.0,30.0273838043,21.1233787537
Swarm_C_Density,2014-06-01 21:37:30,49.2709,176.733,6837.38,4.61665e-13,7.4694e-13,9.407,130.723,10.8749300032,7.0,16.9433002472,8.71384048462
Swarm_C_Density,2014-06-01 21:40:50,36.5025,177.013,6839.62,4.82243e-13,7.83605e-13,9.481,143.518,10.8193788918,7.0,9.22353076935,20.4565849304
Swarm_C_Density,2014-06-01 21:44:10,23.7306,176.972,6842.04,4.8386e-13,7.88774e-13,9.534,156.308,10.7638277803,7.0,-77.1012496948,7.48829221725
Swarm_C_Density,2014-06-01 21:47:30,10.9619,176.787,6844.42,4.82787e-13,7.37997e-13,9.577,169.092,10.7082766689,7.0,12.4625358582,9.72125339508
Swarm_C_Density,2014-06-01 21:50:50,-1.8017,176.546,6846.58,4.22373e-13,6.4697e-13,9.617,181.869,10.6527255574,7.0,-25.4111595154,16.7113819122
Swarm_C_Density,2014-06-01 21:54:10,-14.5576,176.314,6848.41,3.98789e-13,5.59706e-13,9.657,194.639,10.597174446,7.0,-46.2165336609,9.13485050201
Swarm_C_Density,2014-06-01 21:57:30,-27.3028,176.157,6849.83,3.3496e-13,5.03019e-13,9.702,207.4,10.5416233346,7.0,-71.837020874,0.279559135437
Swarm_C_Density,2014-06-01 22:00:50,-40.0367,176.178,6850.85,2.81786e-13,4.60972e-13,9.759,220.153,10.4860722231,7.0,8.39915466309,20.6688041687
Swarm_C_Density,2014-06-01 22:04:10,-52.7539,176.601,6851.51,2.54322e-13,3.99885e-13,9.843,232.9,10.4305211117,7.0,-39.6184387207,6.21020078659
Swarm_C_Density,2014-06-01 22:07:30,-65.4412,178.083,6851.88,2.10767e-13,3.16802e-13,9.997,245.641,10.3749700002,7.0,19.8585853577,4.70434522629
Swarm_C_Density,2014-06-01 22:10:50,-78.0207,-175.98,6852.06,1.78033e-13,2.37949e-13,10.449,258.377,10.3194188888,7.0,-62.3257980347,7.66535186768
Swarm_C_Density,2014-06-01 22:14:10,-87.1553,-77.79,6852.07,1.31341e-13,1.85253e-13,17.05,271.112,10.2638677773,7.0,44.5983695984,10.4412956238
Swarm_C_Density,2014-06-01 22:17:30,-75.9712,-20.883,6851.95,8.51915e-14,1.62712e-13,20.899,283.848,10.2083166659,7.0,43.8863525391,21.9238109589
Swarm_C_Density,2014-06-01 22:20:50,-63.358,-16.348,6851.66,1.14689e-13,1.73026e-13,21.257,296.586,10.1527655544,7.0,-48.1682548523,10.0091896057
Swarm_C_Density,2014-06-01 22:24:10,-50.6628,-15.132,6851.16,1.47674e-13,2.22824e-13,21.394,309.328,10.097214443,7.0,28.6691436768,19.9781150818
